Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Gambia, The",GMB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,16.16212793,16.63943991,17.81924198,17.22635494,16.38366223,17.39737991,13.06587838,16.359375,14.6918853,11.02521008,15.66679389,16.97141419,21.12165179,21.34923046,23.870818,24.18778782,21.08157709,24.67861778,25.11799874,24.34040617,15.09178594,11.96694003,11.82257749,11.01988671,10.99267546,5.176671669,3.727217008,5.477087416,5.626659601,4.836178454,4.373222081,5.445033797,5.709563808,6.606307188,6.741074287,8.321402009,10.68994156,11.75794416,5.032580387,5.852238866,7.212918964,7.548512304,8.73270873,9.166452597,9.491080142,10.40755212,10.07965389,9.981000856,8.831185556,,,6.092216305,7.052268045,8.202172458,8.152222434,8.921150159,
"Gambia, The",GMB,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,3.983333333,11.375,8.166666667,11.54166667,9.083333333,9,8.041666667,8.041666667,8.666666667,9.5,9.416666667,9.5,9.5,9.666666667,10.375,11.91666667,10.91666667,8.583333333,2.833333333,5.75,12.41666667,15.60833333,14.45666667,13.68333333,12.66916667,13.84,16.1875,15.54083333,,,,,18.27833333,19.05666667,19.4865,19.85704167,16.10166667,
"Gambia, The",GMB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,10.5,9.75,16.125,15.75,15,12.91666667,11.33333333,12.70833333,13.83333333,13,12.58333333,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.70833333,16.41666667,22,17.33333333,12.66666667,12.89166667,12.86666667,15.5,14.625,11.75,11.5,13.43583333,16.51083333,,,15.775,9,8.105,6.841666667,4.833333333,
"Gambia, The",GMB,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,6.191687871,13.09904153,4.661016949,8.164642375,4.491578291,15.64179104,0.464636035,38.95169579,42.23372781,9.854394176,13.3964497,45.94030474,-12.11384439,45.93978845,-8.35191793,10.35405767,20.90407938,15.83074959,26.72020154,5.479622266,51.34291436,7.273788675,24.62995211,14.74689256,20.7996144,8.381284388,25.70288128,13.80830533,12.7627587,-3.78715993,14.2193703,5.778647313,22.9677926,10.21032376,12.10143491,34.82622594,19.41937599,35.2810923,42.74422031,22.45065283,8.049780081,26.64556384,6.778352406,18.15583817,14.82617462,17.84068215,11.19842799,7.267276412,14.6116061,9.004270626,,,,18.24893979,27.01091805,22.50801464,21.73998393,7.737238115
"Gambia, The",GMB,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,,,,,19.50805768,4.233226837,10.59322034,6.882591093,5.801621959,9.791044776,10.68662881,-22.86742035,20.22928994,8.164326573,-2.650887574,33.72991025,20.90961098,35.73637103,8.697591436,18.90740966,6.912899669,-0.939266825,27.32640529,12.83548708,31.9766757,-7.752481027,-2.626614425,7.195878089,6.580582968,7.810071822,7.256486272,-11.60094953,18.97551197,3.067683623,-4.951187236,0.068858479,8.566941175,5.401362945,7.830250538,4.187580766,11.22153,14.10211793,12.57257891,-3.939951469,4.732601127,6.865921951,3.509636916,7.62860918,5.329496723,5.058274382,1.67758629,1.737475342,2.320042785,-2.269742484,,,,5.213675803,5.58615497,0.400173852,3.550008452,
"Gambia, The",GMB,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.05610633,16.66816369,-6.552117891,5.382686185,6.994632603,3.004074091,10.62780687,9.001971592,6.856501396,1.153091086,1.426220859,2.596426109,-2.748760055,,,,3.23673002,5.471641022,1.917211573,1.388117459,
"Gambia, The",GMB,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,199.6324337,154.6124514,183.3027309,229.4227097,212.8339649,133.7553984,64.16976899,52.33857134,2.375848829,4.144898963,2.242930783,4.049634335,1.377948965,0.981019401,0.707507341,5.02081034,7.88482879,5.85850231,6.096316724,15.00558208,17.64667879,23.31066974,24.82610743,23.17288492,24.91299892,22.5964883,22.61609587,23.14630849,23.58201337,22.32669773,21.43808511,18.30795525,9.217946852,12.32535493,14.85663335,17.00440309,20.66876928,29.79423461,42.24548306,37.11565864,43.35820418,42.12952674,36.57877979,28.85990794,19.1864403,15.61281987,24.45908601,26.50858195,32.05466394,42.11295759,60.79159129,
"Gambia, The",GMB,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.58,0.9,1.42,3.05,3.25,3.94,5.05,5.35,5.62,5.7,7.62,8.85,7.55,8.16,8.64,9.16,
"Gambia, The",GMB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,4.107362074,4.107362074,4.107362,7.718581,7.7185812,7.7185812
"Gambia, The",GMB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,0.02,0.023985294,0.027970588,0.031955882,0.035941177,0.039926471,0.043911765,0.047897059,0.051882353,0.055867647,0.059852941,0.063838235,0.067823529,0.071808824,0.075794118,0.079779412,0.083764706,0.08775,0.0905,0.09272,0.09494,0.09716,0.09938,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,,
"Gambia, The",GMB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,91,81.03004292,73.90115668,68.55039116,64.38625205,61.053407,58.32551909,56.05158121,54.12698413,52.47696762,51.04668305,49.79497812,48.69037294,47.708376,46.82964688,46.03870968,45.32303371,44.67236467,43.31491713,42.27782571,41.28923531,40.34582133,39.44455625,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,38.58267717,,
"Gambia, The",GMB,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,60,0,0,0,0,0,4,4,4,4,5,5,5,5,5,5,75,25,25,25,25,33,33,33,35,35,35,35,33,33,33,35,
"Gambia, The",GMB,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.605959758,,,,,,,,,,5.834761102,,,,,,,,,,,,,,,4.310121111,,,,,,,
"Gambia, The",GMB,"Mammal species, threatened",EN.MAM.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,
"Gambia, The",GMB,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.197190027,,,,,,,,,,,,,
"Gambia, The",GMB,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.12487932,,,,,56.68731787,,,,,38.10375819,,,,,0,,,,,0,0,0,0,0,90.1172991,2.085845764,17.23466679,,,,,
"Gambia, The",GMB,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.8688,283.4874,281.4908,282.3252,283.3682,284.7092,300.5628,285.2158,307.5062,283.249,307.1486,269.3026,264.0578,298.1788,320.35,332.3594,354.3518,350.1202,348.6898,372.7384,375.8078,345.4714,307.5062,323.2406,335.6672,337.9022,336.7996,340.6438,348.809,341.508,359.1794,,
"Gambia, The",GMB,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.8688,283.4874,281.4908,282.3252,283.3682,284.7092,300.5628,285.2158,307.5062,283.249,307.1486,269.3026,264.0578,298.1788,320.35,332.3594,354.3518,350.1202,348.6898,372.7384,375.8078,345.4714,307.5062,323.2406,335.6672,337.9022,336.7996,340.6438,348.809,341.508,359.1794,,
"Gambia, The",GMB,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Gambia, The",GMB,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.984034815,-0.839584445,-2.147942755,0.498143686,4.588292506,4.299890256,5.176310968,75.57717648,128.217371,140.8384832,213.6049483,186.4717505,104.9845657,161.8933858,152.3225468,215.3707017,238.7239285,181.6472419,153.2788993,192.6703818,194.7174136,196.6766684,,,,,,,,,,
"Gambia, The",GMB,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186908523,0.182827336,0.175752694,0.177350341,0.171824441,0.174615889,0.171921787,0.174107556,0.18057955,0.186108261,0.170291032,0.208591171,0.194583842,0.189113281,0.195134054,0.198449982,0.208730937,0.231743407,0.234930037,0.258183853,0.224129254,0.223649943,0.219746203,0.202647787,0.231519233,0.260037912,0.255997956,0.252941606,0.244507378,0.241900479,0.237529599,,
"Gambia, The",GMB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279960837,0.276550111,0.267511722,0.271618812,0.271200226,0.281414725,0.279101104,0.277437329,0.286292045,0.285551964,0.254939908,0.303764253,0.301352518,0.281980461,0.279773135,0.300080761,0.327125026,0.363501395,0.35774119,0.380239293,0.321487791,0.360174867,0.346831117,0.320545239,0.382655108,0.425126938,0.422218566,0.408972469,0.378530614,0.36178249,0.362321922,,
"Gambia, The",GMB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.37973373,,,,,,,,,,,,,,66.98816852,65.04582117,66.61625647,75.35910312,,,,,,,,,,,,,,,
"Gambia, The",GMB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
"Gambia, The",GMB,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0530731,,,,,,,,,,,,,,29.69999648,29.91096999,29.04876996,26.35006139,,,,,,,,,,,,,,,
"Gambia, The",GMB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
"Gambia, The",GMB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,18.25004959,19.92144394,21.59011841,23.25539207,24.91658783,26.57294083,34.3,29.92190552,31.54257584,27.8,34.78630066,30.4562675,38.07969666,39.75686264,41.45125198,43.15903091,46.79580688,48.31798935,49.85640717,51.5,53.04151154,54.68837357,56.35076904,56.2,60.3,62.1,62.23400116,63.69736099,
"Gambia, The",GMB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,3.5,3.3,3.3,3.3,3.1,3,2.9,2.8,2.6,2.6,2.4,2.3,2.1,2,2,1.9,1.8,1.8,1.8,1.7,
"Gambia, The",GMB,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,,,,,,,,,,,,,11000,8000,43000,25000,40000,36000,74290.7,175443.7,383813.1,1107010.3,1168214.4,4438996.4,2044095.5,591965.7,5723926.6,8552678.2,8990328.2,8081727.4,7673010,8591407.1,8430065.8,8597332.7,9048423.8,10184585.3,9725572.2,10013653.3,11642246.3,10280074.8,11560799.3,6516035.6,7196395.4,9654416.4,13907916.4,15254067.1,16027690.8,19579045.6,9263712.9,12000006.9,11447187.8,13141119.8,14106939.8,14649675.9,20381570.6,19736154.1,20214838.4,20096958.6,23184702.8,24062003.7,20961809.3,25080189.9,
"Gambia, The",GMB,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,,,,,,,,,,,9999.999776,,,,70000.0003,70000.0003,100000.0015,119999.9973,469999.9988,2109999.895,610000.0143,1309999.943,959999.9785,689999.9976,2369999.886,2980000.019,5980000.019,1940000.057,5139999.866,3680000.067,4690000.057,2650000.095,2049999.952,1190000.057,2849999.905,1730000.019,2059999.943,2170000.076,460000.0083,50000.00075,150000.006,670000.0167,319999.9928,379999.9952,460000.0083,289999.9917,79999.99821,10069999.69,3890000.105,709999.9785,,,,,,,,,59999.99866,9999.999776,,50000.00075,
"Gambia, The",GMB,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,,,,,,,,,,,,,,9999.999776,,,,,,,90000.00358,,,,39999.99911,1750000,15319999.69,9170000.076,8210000.038,5980000.019,850000.0238,3539999.962,2190000.057,3349999.905,1080000.043,360000.0143,109999.9994,289999.9917,469999.9988,300000.0119,1080000.043,9999.999776,19999.99955,1039999.962,9999.999776,250000,300000.0119,,1440000.057,1389999.986,,150000.006,129999.9952,,19999.99955,0,200000.003,19999.99955,4760000.229,79999.99821,19999.99955,910000.0262,
"Gambia, The",GMB,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999776,9999.999776,29999.99933,19999.99955,9999.999776,90000.00358,19999.99955,19999.99955,19999.99955,19999.99955,9999.999776,19999.99955,0,,,,,,,
"Gambia, The",GMB,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.99955,,109999.9994,59999.99866,9999.999776,,230000.0042,300000.0119,4809999.943,2200000.048,2980000.019,3970000.029,5719999.79,2559999.943,1929999.948,259999.9905,50000.00075,479999.9893,3240000.01,2130000.114,1330000.043,1440000.057,439999.9976,
"Gambia, The",GMB,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,,,,,,,,,,9999.999776,9999.999776,,,29999.99933,,,39999.99911,,70000.0003,79999.99821,19999.99955,19999.99955,19999.99955,19999.99955,39999.99911,70000.0003,50000.00075,,,4179999.828,39999.99911,6699999.809,509999.9905,1379999.995,39999.99911,50000.00075,,-119999.9973,29999.99933,,,,,,,,,,,,,,,,0,19999.99955,,50000.00075,59999.99866,119999.9973,189999.9976,1039999.962,
"Gambia, The",GMB,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,,,,,,,,,,,,,9999.999776,,,,,9999.999776,19999.99955,9999.999776,29999.99933,9999.999776,19999.99955,29999.99933,39999.99911,9999.999776,19999.99955,19999.99955,19999.99955,70000.0003,3170000.076,6289999.962,3750000,39999.99911,39999.99911,9999.999776,29999.99933,-9999.999776,9999.999776,70000.0003,70000.0003,-280000.0012,-360000.0143,-330000.0131,100000.0015,219999.9988,-670000.0167,-720000.0286,-779999.9714,-7530000.21,,-70000.0003,-70000.0003,19999.99955,-19999.99955,39999.99911,9999.999776,19999.99955,50000.00075,39999.99911,70000.0003,119999.9973,
"Gambia, The",GMB,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Control of Corruption: Percentile Rank,CC.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.54838562,,44.91978455,,45.21276474,,48.67724991,51.85185242,34.9753685,28.78048706,26.8292675,28.15534019,27.6699028,34.44976044,32.8571434,37.44075775,30.80568695,27.48815155,28.36538506,23.33333397,20,29.52380943,37.1428566,39.52381134,38.09523773,40.95238113,46.22641373
"Gambia, The",GMB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,345200.3598,492476.2845,390921.8907,289367.497,187813.1032,701136.1122,,,,,,,,,,,,,,,,,,,,54069839.27,60748749.17,59304087.54,63773517.34,55662540.37,64811558.97,79801153.13,115699061,91358953.77,106349453.1,109829222,137771209.4,154062367.7,145678794.7,160167345.3,212034736.1,275825107.5,416418880.7,547051423.8,615432851.8
"Gambia, The",GMB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.191218908,3.050495254,2.873535265,1.862004859,1.252661466,0.086820826,0.802204653,-0.405523502,1.224888393,5.970114146,0.116142519,0.918727104,0.124970762,-0.187398732,-0.958605825,-0.221507128,-1.071926919,0.691312148,0.441599821,4.826769785,4.453083027,1.342935588,0.885296667,1.422601236,1.301600181,0.983365172,1.256144658,1.451716229,2.820470726,6.073221914,5.558721322,5.161398199,7.406500297,3.751800651,5.772562891,5.220416942,7.798797903,6.102573733,4.532839042,2.720239134,2.406596867,2.559218275,2.910481959,4.968003229,1.871883561,5.222556485,4.703702332,4.275241685,4.896534981,3.919437941,10.46127565,12.35384512,10.38247606
"Gambia, The",GMB,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,58089547.27,82746606.99,,,79794360.02,77098444.94,,,,128765688.5,147601003.2,155754873.3,175130266.5,206569438.5,238935265,235313944.8,218272802.5,179796981,223032694.8,226666884.5,,,,,,138630688,180107525.5,189766466.1,205471193.1,253587719.9,316131377.4,285175740.5,280100154.5,257815893.6,279452192.8,265945245.1,271134211.2,219089153.8,189858500.6,280838612.6,374426654,372615401.4,183404526.3,140585588.6,
"Gambia, The",GMB,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,,,,,,,,,,,,,,,,,,,0.722145805,0.273394088,,,0.554821664,0.616387613,0.799950848,0.588176652,0.833042141,0.346567595,0.172204359,0.131516331,0.064186226,0.050820954,0.047380533,0.113360324,0.10781985,0.198381521,0.108309151,0.102161028,,,,,,0.603366625,0.628690825,0.455474204,0.39624036,0.303690065,0.483257268,0.072799713,0.291110777,0.461310455,0.873339436,0.694701413,1.178395093,0.264889566,0.240691035,0.157348402,0.184424353,0.176379874,0.359581243,0.284491504,
"Gambia, The",GMB,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.32717538,9.77156426,,,,,,5.335083965,9.448511106,9.317640048,10.10142051,9.242606743,10.55528103,17.52681309,9.949553409,6.315290593,3.778052368,5.523841413,1.988440444,1.948069117,2.901570532,2.156154569,4.302636616,5.173417813,9.787374947,4.300457851,
"Gambia, The",GMB,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,1107517.78,1731610.168,13550396.59,,,,,,,3829299.954,2016867.38,,,3286331.977,2956479.637,,,,8406506.25,5587163.608,,,,,,4002732.747,5041611.051,598416.122,,8620538.787,10619995.39,26565197.57,37866939.31,46001325.27,62433089.24,15522031.59,39930228.26,19342019.1,18451704.29,55679225.82,55925194.45,69376463.2,95156380.85,22165811.04,
"Gambia, The",GMB,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,,,-2104763.226,-12364861.6,,-2009878.342,,,,,,-1525217.664,-1177623.969,-13713834.32,,-9270433.339,-6323269.186,-10741221.68,-9716366.67,-7729249.072,-10655113.98,-11666476.04,,,,,,-18272720.34,-55526319.44,-53650280.02,-82208102.59,-78094820.96,-70792382.32,-39447343.71,-37155533.36,-94342122.94,-51171214.67,-73181699.96,-35234966.5,-74230000,-71169846.25,-71000000,-85490000,-72710000,-193060000,-255209000,
"Gambia, The",GMB,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,-2886258.456,-2642426.525,-2295200.108,-2396779.922,-9946520.508,-16406666.27,-4239.913446,-50111.39568,-621289.0494,-17334331.98,-11868660.81,-12802655.52,-11808616.87,-6836028.537,-2529307.675,691212.4266,-271348.5859,-5174835.457,-3230523.589,-7380271.564,,,,,,-22717786.6,-27186071.74,-32325319.07,-37860415.15,-53835970.38,-41325652.3,-9671719.434,-8108229.677,-41654729.73,-37812199.33,-29671239.69,-28967575.08,-24801917.74,-27773040.13,-30249356.41,-18807014.43,-15311629.45,-26243950.75,-50457339.84,
"Gambia, The",GMB,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,2536263.704,2631835.699,2328187.704,2024539.948,1720892.072,1292364.478,,,,,,,,,,,,,,,,,,,,526103.4898,522143.0732,742945.8638,946706.3473,14640731.87,3185323.547,8412067.919,58119088.2,91362708.72,66136002.3,69585194.36,25235850.13,20477127.06,17797429.19,18174365.27,19006746.07,18925942.95,18308188.55,26836811.34,
"Gambia, The",GMB,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,4.58907695,4.134783192,3.542197773,4.661365506,8.349194265,7.890130605,10.2685624,10.80126183,11.59555597,7.388188782,10.14639847,9.190009271,15.471134,20.33475721,18.97036698,18.56989101,20.21086041,20.57618184,19.94549458,22.02364104,,,,,,11.04793825,8.898849221,11.66318983,6.806420831,13.84291256,13.2465046,14.06538824,18.54873741,21.23651108,17.84233401,14.48828178,45.84318363,6.545397147,9.709400541,7.816079918,7.682915107,8.646357343,3.205688801,10.29498979,
"Gambia, The",GMB,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,27476988.73,39445761.9,43306649.13,36650131.56,34422209.83,28147773.22,21193853.37,20352482.89,15467212.59,45765011.19,48467424.98,46934279.33,53487805.33,65675111.68,68738713.64,72376524.04,66421959.22,68773238.42,76030091.98,72737046.78,,,,,,30250318.36,44732468.61,46882402.25,94075639.95,90978162.74,89664491.72,85689837.45,76855516.02,75820659.45,73528349.03,65909980.96,117303707.7,64620158.44,62115785.35,90674148.48,112664909.4,108077505.8,109163930.8,118870378.6,
"Gambia, The",GMB,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,4919104.944,4675876.998,2295200.108,2396779.922,10859379.52,16611322.23,4239.913446,50111.39568,621289.0494,18172565.6,13320566.82,14664572.26,13453497.3,10271218.76,7509233.451,4959174.87,5093004.227,9512518.954,9162846.843,11009624.03,,,,,,26643058.41,28931321.65,35556416.18,42387645.43,45151094.84,34377427.48,16445956.19,17639508.85,49563165.12,42518852.77,34109451.05,31242968.44,29297127.06,30199034.36,32958293.63,30720461.27,27719033.04,33966716.01,55594811.34,
"Gambia, The",GMB,Surface area (sq. km),AG.SRF.TOTL.K2,,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,
"Gambia, The",GMB,Cereal production (metric tons),AG.PRD.CREL.MT,,90322,96298,81596,87628,85933,81900,69621,89100,85078,95742,97142,86300,82900,58200,53400,37900,38600,63100,48000,70100,90000,93300,68200,86500,116090,102060,92430,100170,96781,90331,111150.12,96381,97177,95572,98755,103717,100826,106712.63,151349.31,176100,200385.3,139258.41,204775,223852,205572,215263,150540,235058.51,311001.29,363549.06,183189,224260,227688.9,174834.32,205772.38,174782.77,135796.44,86783.86,94687.69,107089.33,104686.96,
"Gambia, The",GMB,Land area (sq. km),AG.LND.TOTL.K2,,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,
"Gambia, The",GMB,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4146.6,4089.27,4031.94,3974.61,3917.28,3859.95,3802.62,3745.29,3687.96,3630.63,3573.3,3515.97,3458.64,3401.31,3343.98,3286.65,3229.32,3171.99,3114.66,3057.33,3000,2942.68,2885.36,2828.04,2770.72,2713.4,2656,2598.7,2541.4,2484,2426.7,2369.333,
"Gambia, The",GMB,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75141979,,,,,,,,,,18.71314997,,,,,,,,,,,,,,,18.68724371,,,,,,,
